Barcode,Cluster
kdgmcnnb-1,3
kdgmdgem-1,3
kdgmdodp-1,3
kdgmfgoi-1,3
kdgmoooa-1,3
kdgmpfda-1,1
kdgnbphf-1,10
kdgnfdeo-1,1
kdgninpe-1,3
kdgnjeon-1,3
kdgocgcd-1,10
kdgockkl-1,3
kdgogdle-1,4
kdhachaf-1,9
kdhafooc-1,9
kdhagipk-1,11
kdhamljp-1,18
kdhaojel-1,11
kdhbbblc-1,11
kdhbcbaj-1,3
kdhbjaam-1,3
kdhbkglf-1,3
kdhbpadb-1,3
kdhccopa-1,10
kdhcfdhk-1,3
kdhcjlll-1,3
kdhdijbe-1,3
kdhdlkmm-1,10
kdhdpnhl-1,3
kdheedbo-1,3
kdheghal-1,3
kdhellge-1,11
kdheomce-1,21
kdhfhngb-1,11
kdhfigmn-1,11
kdhfkmgl-1,11
kdhgefkh-1,5
kdhggeeh-1,11
kdhgkaaj-1,5
kdhgmejh-1,2
kdhgmkmi-1,11
kdhgoojm-1,3
kdhgpipc-1,3
kdhhaekd-1,1
kdhhaonk-1,3
kdhhcmee-1,3
kdhhdfdf-1,8
kdhiclcm-1,8
kdhiconm-1,7
kdhifiap-1,7
kdhimafe-1,8
kdhipppn-1,7
kdhjdnba-1,7
kdhjfcdf-1,8
kdhkihbb-1,8
kdhkmkbn-1,7
kdhkobgf-1,10
kdhmnhgb-1,10
kdhndhnb-1,3
kdhnelab-1,3
kdhnkhhe-1,2
kdhoimfj-1,9
kdhomkpf-1,7
kdhooagg-1,8
kdhpdikg-1,12
kdhpdkmm-1,2
kdhpfacm-1,9
kdhplfod-1,2
kdhpmdkn-1,1
kdhpmlmf-1,14
kdiaahba-1,14
kdiafnhc-1,13
kdiahkik-1,6
kdiajhop-1,6
kdiamihl-1,13
kdiapekb-1,2
kdibddoa-1,9
kdibklge-1,2
kdicelof-1,2
kdicjipc-1,7
kdickack-1,8
kdicocnc-1,14
kdidbcnp-1,14
kdidgdfb-1,2
kdidioaj-1,2
kdiebahp-1,3
kdieodfh-1,7
kdiepdlh-1,8
kdifmdad-1,2
kdifmkof-1,9
kdifofda-1,8
kdigejnp-1,2
kdigpdem-1,8
kdihbikb-1,10
kdihcmej-1,9
kdihkgca-1,12
kdihkmoc-1,1
kdihlohc-1,14
kdihmdam-1,1
kdihmfel-1,1
kdihpkoi-1,10
kdiiakfg-1,10
kdiibpbb-1,10
kdiicjeg-1,1
kdiiflen-1,1
kdiiipmp-1,14
kdiijahj-1,1
kdijgdhn-1,10
kdijipjp-1,1
kdijknfp-1,10
kdikcaok-1,1
kdikkmkc-1,2
kdilfoil-1,10
kdiljgak-1,1
kdilpppj-1,2
kdimajcp-1,1
kdimeocd-1,10
kdimimoo-1,9
kdimiomo-1,1
kdimjgbi-1,10
kdimnamg-1,1
kdinfdmc-1,3
kdinikga-1,10
kdinlnag-1,1
kdinmoeb-1,14
kdinnljg-1,2
kdinpfko-1,3
kdinplbd-1,1
kdinpmfh-1,3
kdiocijm-1,1
kdiofffa-1,10
kdiojijn-1,1
kdiolgco-1,7
kdipocph-1,3
kdjagphk-1,7
kdjaicnj-1,10
kdjaoeoa-1,10
kdjbdeka-1,10
kdjbndoo-1,10
kdjbnlpg-1,1
kdjcaagl-1,10
kdjceido-1,10
kdjcepmj-1,2
kdjcfgib-1,10
kdjcjkif-1,10
kdjcngcm-1,10
kdjcpldp-1,1
kdjdfcla-1,3
kdjdljom-1,1
kdjdogfa-1,3
kdjdokpj-1,10
kdjdpaab-1,10
kdjdpgpp-1,4
kdjeciel-1,10
kdjedacp-1,1
kdjeigpj-1,1
kdjfdepp-1,1
kdjfdjfm-1,10
kdjffnkh-1,10
kdjffofd-1,3
kdjflice-1,14
kdjgfblm-1,1
kdjgjhcj-1,3
kdjgkfdi-1,10
kdjgkmkk-1,3
kdjgpoin-1,3
kdjhijao-1,3
kdjhjnmb-1,3
kdjigflf-1,14
kdjigghj-1,3
kdjjdign-1,10
kdjjeemi-1,1
kdjjmoep-1,3
kdjjnpgc-1,3
kdjkcplb-1,3
kdjkfane-1,10
kdjkfdah-1,10
kdjkfpic-1,1
kdjkjgfj-1,14
kdjlneic-1,10
kdjlpdmn-1,1
kdjmfhlg-1,3
kdjmlpih-1,3
kdjmomcm-1,8
kdjmpdje-1,2
kdjnagkj-1,3
kdjnglbo-1,10
kdjnncdd-1,3
kdjnpkme-1,1
kdjobgog-1,14
kdjomdik-1,7
kdjonhgi-1,7
kdjpcbph-1,1
kdjpgcga-1,7
kdjphcee-1,10
kdjpkjne-1,3
kdkahgdi-1,14
kdkapcjd-1,10
kdkapfaa-1,1
kdkbibia-1,9
kdkbnolo-1,3
kdkcbfai-1,10
kdkcbnjj-1,1
kdkcdbnp-1,7
kdkchbik-1,14
kdkcnake-1,1
kdkdbpae-1,14
kdkdgkli-1,12
kdkdhblf-1,7
kdkdlceh-1,7
kdkebaoc-1,7
kdkehdgd-1,18
kdkehmpk-1,18
kdkehnba-1,18
kdkeighb-1,18
kdkemogo-1,18
kdkfiadf-1,18
kdkfjdla-1,18
kdkflmoc-1,18
kdkfpbbi-1,18
kdkghbin-1,18
kdkgnlgf-1,18
kdkhbaga-1,18
kdkhbici-1,5
kdkhecfb-1,18
kdkhejgl-1,18
kdkhlcfh-1,23
kdkhmbkd-1,23
kdkibmfn-1,1
kdkideaa-1,1
kdkielnd-1,1
kdkihmni-1,10
kdkiiefj-1,10
kdkiklck-1,1
kdkimped-1,10
kdkioafc-1,1
kdkipjmd-1,10
kdkjaoeg-1,1
kdkjdabh-1,1
kdkjikbg-1,4
kdkjimln-1,23
kdkkiphp-1,10
kdkklgde-1,1
kdklcele-1,7
kdklffkj-1,1
kdklhmpg-1,3
kdklhppn-1,3
kdklicah-1,3
kdkloeci-1,1
kdklppno-1,3
kdkmliil-1,3
kdknbihg-1,3
kdkncpld-1,3
kdknjbjc-1,3
kdknlhlp-1,3
kdkokapi-1,1
kdkpfnfp-1,3
kdkpmhji-1,3
kdkpmhle-1,3
kdkpomnd-1,10
kdlabpah-1,8
kdlaccll-1,9
kdlbionh-1,14
kdlbljln-1,13
kdlbmhfg-1,14
kdlccilp-1,2
kdlccpgk-1,9
kdlcdgke-1,2
kdlcipmg-1,19
kdlcphcn-1,14
kdldbdad-1,2
kdldeagc-1,18
kdldnnop-1,18
kdlegimk-1,18
kdlehmhl-1,18
kdleidpg-1,12
kdlekpch-1,4
kdlffmmh-1,10
kdlgdgjn-1,9
kdlgfpbb-1,12
kdlhaamj-1,12
kdlhemda-1,18
kdlhffal-1,18
kdlhihae-1,18
kdlhjing-1,18
kdlhjmgm-1,18
kdlhjncc-1,5
kdljhfai-1,18
kdljhlcp-1,5
kdljiaon-1,18
kdlkjilo-1,18
kdlknick-1,18
kdlkofob-1,18
kdlkolii-1,18
kdllaagf-1,11
kdllbhcb-1,18
kdllckda-1,18
kdlmboao-1,18
kdlmgjpc-1,18
kdlmjenm-1,18
kdlmlacg-1,18
kdlnadkg-1,18
kdlngijc-1,5
kdlohpba-1,18
kdlojldo-1,18
kdlonidp-1,18
kdloojik-1,18
kdlpbppi-1,18
kdlpchpf-1,18
kdmaaecg-1,18
kdmajbed-1,5
kdmameic-1,18
kdmbahno-1,18
kdmbecpj-1,5
kdmbfnie-1,7
kdmbonmc-1,11
kdmcbmnl-1,11
kdmcebej-1,18
kdmckdjc-1,5
kdmdaink-1,18
kdmddcoa-1,18
kdmdlchm-1,18
kdmdoonh-1,18
kdmeejea-1,2
kdmegdjf-1,13
kdmehcmn-1,2
kdmeoolk-1,13
kdmffldl-1,6
kdmfhnkg-1,5
kdmfpnoh-1,18
kdmgaain-1,18
kdmgbjkl-1,11
kdmgdhph-1,18
kdmgkemi-1,4
kdmhnpee-1,3
kdmjceoc-1,11
kdmjdeel-1,18
kdmkfjod-1,18
kdmljddl-1,18
kdmlkgnb-1,18
kdmlocfj-1,18
kdmmlpma-1,18
kdmmmohn-1,5
kdmmnojm-1,5
kdmobjmf-1,18
kdmocndn-1,18
kdmofpcf-1,18
kdmojmpf-1,18
kdmokhbf-1,18
kdmonmbh-1,18
kdmonpbc-1,18
kdmpbmfn-1,18
kdmpcfaf-1,18
kdmpnnak-1,11
kdmppopk-1,5
kdnaccac-1,18
kdnacjgd-1,18
kdnahiph-1,18
kdnaimlk-1,18
kdnajhle-1,18
kdnajjkd-1,18
kdnbahhh-1,6
kdnbgmil-1,11
kdnbinbo-1,18
kdnbjipo-1,6
kdnbncmm-1,18
kdnbnjeh-1,16
kdnbophb-1,11
kdncdjoc-1,6
kdncgaba-1,6
kdncilid-1,11
kdncilmo-1,15
kdncnfcj-1,15
kdncnllj-1,9
kdncpjkj-1,15
kdnddkbk-1,15
kdndjcfh-1,3
kdndnpol-1,9
kdnecofi-1,9
kdnefdgf-1,14
kdnfcfld-1,3
kdnfhmgj-1,3
kdnfimpn-1,3
kdnfldge-1,3
kdnfmobc-1,3
kdnfnddd-1,6
kdnfopok-1,11
kdngemnj-1,11
kdngggak-1,11
kdnglehf-1,18
kdngppin-1,11
kdnhadof-1,18
kdnhbkkn-1,16
kdnhfenn-1,18
kdnhiboa-1,6
kdniabmb-1,5
kdnianpj-1,18
kdnijdpp-1,18
kdniklcd-1,13
kdninioc-1,2
kdnjabab-1,13
kdnjgojh-1,7
kdnjhejo-1,6
kdnjibbb-1,6
kdnkakeo-1,7
kdnkcaml-1,13
kdnkfgjm-1,2
kdnkmdie-1,13
kdnliecf-1,8
kdnlkgll-1,13
kdnmcpae-1,8
kdnmmolf-1,7
kdnmnehh-1,5
kdnnflkl-1,13
kdnnhncj-1,8
kdnnodff-1,7
kdnnomac-1,13
kdnodnnb-1,2
kdnopeia-1,7
kdnpkndi-1,7
kdoaeeif-1,2
kdoahkaf-1,6
kdoahpii-1,6
kdoaijfi-1,6
kdoalakd-1,6
kdoapddb-1,6
kdobgpgk-1,5
kdobhnog-1,6
kdobkagc-1,6
kdoboekb-1,13
kdobopnk-1,13
kdocajbl-1,2
kdocbkmg-1,13
kdochfgp-1,13
kdocjfep-1,13
kdodbmho-1,13
kdodbngg-1,13
kdodlepm-1,9
kdoeapop-1,8
kdoekaff-1,2
kdofapgh-1,2
kdoffmjb-1,13
kdoflgmn-1,15
kdofmhbm-1,8
kdoggpki-1,12
kdoghldc-1,15
kdogjamc-1,3
kdogkcbd-1,10
kdognlle-1,2
kdogohkd-1,13
kdohcdfk-1,2
kdohgmcl-1,8
kdohmebh-1,14
kdoichkc-1,10
kdoifpdg-1,2
kdoiglce-1,8
kdoilpcn-1,2
kdoiopjh-1,7
kdojaaho-1,8
kdojcigk-1,11
kdojljif-1,4
kdojmmon-1,4
kdojmppi-1,4
kdojohoc-1,4
kdojokca-1,5
kdokbcdj-1,18
kdokfjpn-1,18
kdokienk-1,11
kdokmcpi-1,11
kdoknpeo-1,11
kdolckcc-1,11
kdolggib-1,5
kdollegd-1,11
kdolmpfl-1,4
kdolnpgi-1,2
kdombbmc-1,9
kdomdali-1,1
kdomdkbf-1,18
kdomgdbh-1,5
kdomifpj-1,18
kdonbflf-1,18
kdoniagl-1,18
kdonmfdj-1,18
kdonmmho-1,18
kdopifae-1,4
kdopkddm-1,18
kdopokpg-1,18
kdpaajfh-1,11
kdpajhfm-1,18
kdpamalb-1,18
kdpbeecp-1,18
kdpbfabg-1,18
kdpbgcef-1,18
kdpciioa-1,18
kdpcnigc-1,18
kdpdhbhk-1,18
kdpdipbo-1,18
kdpdjonn-1,18
kdpdmbhg-1,18
kdpdobfe-1,11
kdpdoeno-1,11
kdpekboa-1,18
kdpelpoc-1,18
kdpfcnjc-1,18
kdpfcnkc-1,18
kdpfilao-1,18
kdpgdcpc-1,18
kdpgddgi-1,11
kdpgkjjk-1,5
kdpgkldb-1,18
kdpifaep-1,18
kdpiflfp-1,18
kdpihfef-1,18
kdpipcnd-1,18
kdpjdehi-1,18
kdpjgbmb-1,18
kdpjhhob-1,11
kdpjkfpn-1,18
kdpkhogc-1,18
kdpkmeab-1,11
kdpkonpj-1,18
kdplmmea-1,18
kdpmfema-1,18
kdpmgnjn-1,5
kdpmhmhp-1,11
kdpmihac-1,18
kdpnakel-1,11
kdpnbgpj-1,5
kdpndbhf-1,11
kdpnfhpi-1,11
kdpnoikh-1,11
kdpoaiho-1,11
kdpobcde-1,11
kdpojlja-1,18
kdpokajb-1,18
kdppcaoo-1,18
kdppddhi-1,4
kdppknmm-1,4
keaablgf-1,4
keaahcbi-1,4
keaajnib-1,4
keaaoofh-1,4
keabbdpc-1,11
keabbfhn-1,11
keabkjkd-1,11
keabmaji-1,11
keabomao-1,11
keabpjhj-1,11
keacahbk-1,11
keacdjjc-1,11
keacicfh-1,5
keacjnkn-1,9
keaddfdm-1,11
keadfjjd-1,11
keadgpag-1,5
keadhmog-1,6
keaebfkm-1,6
keaeejeo-1,6
keaemkem-1,11
keaempko-1,11
keafajip-1,9
keafbmjk-1,2
keagfghm-1,2
keaihmek-1,9
keaiigjo-1,6
keailgam-1,5
keajcoco-1,5
keajdgng-1,6
keakgbbj-1,6
keakogah-1,6
kealijlf-1,13
keamdcnl-1,11
keamongm-1,2
keaneimo-1,6
keangdbi-1,11
keangfkp-1,6
keanhlhn-1,6
keaniono-1,5
keanklda-1,5
keaoahnk-1,5
keaoecnd-1,13
keapailc-1,5
keapcnii-1,6
keaplaak-1,6
kebbmcff-1,6
kebbpcai-1,13
kebbpdkf-1,6
kebcamim-1,13
kebcbjbi-1,13
kebcbmkh-1,5
kebcghpp-1,6
kebddinf-1,6
kebdelop-1,13
kebdgchl-1,13
kebdkdkm-1,5
kebdpika-1,2
kebeadeo-1,5
kebedfdc-1,6
kebekabc-1,17
kebemplp-1,5
kebenplh-1,5
kebeoecf-1,5
kebfcndn-1,21
kebfpcej-1,2
kebgkcek-1,2
kebgniha-1,7
kebgnodl-1,2
kebhidih-1,11
kebhmhoj-1,6
kebibfoi-1,5
kebjmfjn-1,11
kebjoeja-1,5
kebjpfeh-1,11
kebkalhm-1,7
kebkcjho-1,11
kebkienj-1,11
kebkilel-1,2
kebkjmhd-1,2
kebmabpa-1,11
kebmgijh-1,11
kebmijip-1,1
kebmmagg-1,11
kebnbnnp-1,4
kebnfpmg-1,2
kebnhmkb-1,4
kebnkgpl-1,4
kebocfdb-1,10
kebokjde-1,18
kebpajhf-1,11
kebpmpja-1,5
kecachgc-1,11
kecamdhl-1,10
kecammip-1,11
kecbakmm-1,18
kecbgook-1,18
kecbkjik-1,18
kecbkold-1,18
kecbpjeh-1,18
keccaoff-1,11
keccemfg-1,11
keccfgja-1,4
keccjkac-1,11
keccpbhl-1,5
kecdbgmh-1,5
kecdfach-1,5
kecdfonj-1,11
kecdgamo-1,5
kecdnoni-1,18
kecenhll-1,11
kecfbcop-1,11
kecfbnli-1,5
kecfeaij-1,18
kecfghkf-1,18
kecfppll-1,5
kecggalg-1,11
kecghdjl-1,21
kecgldap-1,5
kecgoofg-1,11
kecgpena-1,5
kechfijk-1,5
kechfjkd-1,1
kechpecb-1,11
kecifpdc-1,11
kecjcick-1,11
kecjkkha-1,11
kecjmbnm-1,11
kecjpcoi-1,18
keckamie-1,18
keckekol-1,18
keckenjk-1,18
keckgcdj-1,11
keckhkeg-1,18
kecklgjh-1,18
keclapaj-1,18
keclenke-1,18
kecljhhp-1,18
kecmecej-1,18
kecmjold-1,11
kecmnnbi-1,18
kecmphmk-1,18
kecoecbb-1,18
kecokjna-1,18
kecpankn-1,18
kecpiced-1,18
kedaafeh-1,18
kedacgml-1,18
kedadgfi-1,18
kedakhhe-1,18
kedapjgn-1,18
kedapmhd-1,18
kedbbdfc-1,18
kedbbido-1,18
kedbbpma-1,18
kedbdimk-1,18
kedbhiao-1,11
kedbhndo-1,18
kedbnmmo-1,11
kedcbege-1,18
kedccagg-1,18
kedcifgp-1,18
kedcimkg-1,18
kedcjhed-1,11
keddmomo-1,4
keddpgko-1,11
kededila-1,4
kedfccee-1,11
kedfhkkg-1,18
kedfkdlm-1,18
kedganhf-1,18
kedggjmd-1,11
kedghofn-1,18
kedgikao-1,18
kedgnicl-1,11
kedgohcm-1,11
kedhemfe-1,18
kedhjepe-1,18
kedhklbb-1,12
kedhnipp-1,12
kedicieh-1,2
kediedoc-1,12
kedioaid-1,19
kedjbebl-1,19
kedjdcna-1,2
kedjdhha-1,12
kedjlakj-1,14
kedmbfmh-1,2
kedmbnfl-1,9
kedmkdmj-1,9
kedmkejk-1,13
kednbkco-1,7
kednhham-1,8
kednkbdf-1,9
kednkfda-1,8
kednmjia-1,2
kedobomd-1,8
kedoeiof-1,2
kedofcil-1,7
kedoffja-1,8
kedohjoi-1,8
kedoifng-1,2
kedoinmc-1,12
kedolkgp-1,15
kedopmfj-1,9
kedpcdoi-1,2
kedpddjj-1,11
kedpefjg-1,9
kedpipcd-1,2
kedpjkkd-1,2
keeaaehp-1,19
keeacmkg-1,19
keeagnec-1,2
keebbkog-1,9
keebfloe-1,10
keebjpke-1,2
keeblobi-1,4
keecenaj-1,4
keecfaff-1,2
keedadgm-1,10
keedeeeo-1,9
keedjmjo-1,19
keednlfn-1,19
keednomp-1,2
keeepfef-1,2
keeepicf-1,7
keefcjpp-1,2
keefdnep-1,7
keefedha-1,9
keefngpd-1,2
keefofbn-1,4
keegabll-1,4
keegfeld-1,4
keegmlep-1,19
keehbfkh-1,8
keehgcim-1,8
keehggch-1,8
keehpaoa-1,9
keeiacgp-1,15
keeingjf-1,14
keejbpla-1,11
keejchhp-1,4
keejhbac-1,4
keejjfce-1,11
keejkllj-1,11
keekahmk-1,11
keekmhoc-1,11
keeknjol-1,11
keekpmff-1,11
keekppen-1,11
keelgldl-1,10
keelheeh-1,2
keeljghc-1,2
keeljofa-1,9
keembkog-1,2
keemljkn-1,9
keennfaa-1,7
keeoehbk-1,7
keeoipof-1,7
keeoomle-1,7
keepgiak-1,2
keeplbca-1,7
kefacfbn-1,1
kefbljli-1,10
kefbmiif-1,22
kefbphdo-1,12
kefcicga-1,6
kefcmidl-1,13
kefcolnn-1,7
kefcpjdk-1,18
kefdbhoh-1,18
kefdedej-1,18
kefdffpj-1,18
kefdljfo-1,18
kefdpedf-1,11
kefeieob-1,5
kefeonbc-1,18
keffbdeb-1,18
kefffhdg-1,11
keffgcbp-1,8
keffjcnf-1,10
keffjokj-1,7
keffkmad-1,1
kefflplk-1,8
keffmgce-1,13
kefgbnce-1,2
kefgiijf-1,8
kefgnmak-1,14
kefhalng-1,8
kefhemkn-1,8
kefhimpp-1,18
kefiagkh-1,11
kefibgkf-1,11
kefildle-1,11
kefjalop-1,18
kefjbicf-1,18
kefjbnba-1,11
kefjljpd-1,18
kefjogoo-1,11
kefkdfgo-1,11
kefkghmi-1,11
kefkiill-1,18
kefkimmo-1,18
kefkjppa-1,18
kefknohi-1,11
kefkopkb-1,18
kefmjmek-1,11
kefmmklf-1,11
kefnibaa-1,11
kefnlbge-1,11
kefodkil-1,18
kefoechd-1,18
kefonjic-1,11
kefpgemf-1,18
kegagjbh-1,11
kegahfmn-1,18
kegakmod-1,11
kegapjeg-1,18
kegbaalf-1,11
kegbdpeo-1,18
kegblbob-1,18
kegbmepd-1,11
kegceoba-1,18
kegcidln-1,18
kegcijok-1,18
kegdfijo-1,19
kegeagop-1,8
kegejoie-1,12
kegfcnkg-1,7
kegflgnl-1,8
kegfoman-1,8
keggbcgh-1,2
keggehgc-1,8
keggflcl-1,7
kegghmkh-1,12
keggkbbh-1,2
keggmhln-1,11
keghfalb-1,7
keghgipg-1,8
keghkjkg-1,8
kegiahni-1,8
kegjaeab-1,18
kegjfgap-1,18
kegkannb-1,11
kegkeegc-1,18
kegkfbpd-1,11
keglcjig-1,18
keglegli-1,18
keglhcgk-1,18
kegligji-1,18
kegljhco-1,18
kegljikl-1,18
kegmdicd-1,11
kegmecae-1,18
kegmedkk-1,18
kegmgglm-1,11
kegndfdi-1,18
kegnfing-1,18
kegnmheh-1,18
kegnngln-1,8
kegoaoog-1,12
kegocklg-1,7
kegoejke-1,2
kegohfeb-1,11
kegpabfn-1,11
kegphlho-1,11
kegpjcii-1,11
kegpmhjn-1,11
kegppcdm-1,11
kehacope-1,18
kehadpio-1,13
kehaffll-1,11
kehajpep-1,8
kehbajhf-1,12
kehbcpnm-1,8
kehbgbap-1,9
kehbjkoo-1,10
kehblfnp-1,10
kehboaip-1,4
kehbpdoj-1,4
kehbpebd-1,3
kehcjhho-1,12
kehclfkm-1,9
kehcnnbl-1,15
kehefcgo-1,12
keheifef-1,12
kehekagj-1,12
kehekpai-1,14
kehenblp-1,10
kehfammo-1,12
kehgabep-1,18
kehghpeo-1,18
kehgjlok-1,11
kehgmnfb-1,18
kehgnmhb-1,11
kehgodkf-1,18
kehgojpl-1,11
kehhckoc-1,11
kehheldl-1,18
kehhfhaa-1,11
kehhgjkm-1,18
kehhiakh-1,11
kehhjadk-1,18
kehhkgee-1,18
kehhkodo-1,11
kehhnefa-1,11
kehhnfdh-1,18
kehhnjij-1,18
kehibeie-1,18
kehiijli-1,18
kehikjod-1,18
kehiomob-1,18
kehjblbi-1,5
kehjealh-1,18
kehjggmk-1,18
kehjkeld-1,18
kehjkolc-1,18
kehkffdb-1,18
kehkjblk-1,18
kehkjijc-1,18
kehkkjhh-1,18
kehkkkpi-1,18
kehlclcm-1,11
kehlehbh-1,11
kehllmii-1,4
kehlmmej-1,18
kehlmoop-1,18
kehmbcld-1,11
kehmmhdm-1,18
kehnnndb-1,11
kehofonn-1,18
kehonkae-1,18
kehpiidj-1,11
kehpmann-1,18
kehpofbo-1,18
keiacgdf-1,18
keibafak-1,18
keiccnph-1,11
keicgmkl-1,11
keickgef-1,4
keidefci-1,11
keidkbec-1,11
keidmndb-1,4
keiecdcg-1,11
keiecfpb-1,11
keiecifi-1,11
keiedlim-1,4
keiednce-1,7
keienlbp-1,2
keifaffk-1,7
keifgihk-1,8
keifgnhn-1,12
keigdakp-1,7
keigieff-1,15
keigiime-1,3
keigkmgm-1,15
keigpebi-1,10
keihhcgj-1,3
keiialbe-1,8
keiiblkd-1,2
keiiekbn-1,15
keiigecd-1,7
keijcpce-1,12
keijdkbo-1,10
keijlfmg-1,12
keijljlj-1,6
keijnelf-1,6
keikdlgj-1,6
keikdmpo-1,6
keikeodc-1,6
keikhocl-1,6
keildlej-1,6
keilgddn-1,6
keilkgkj-1,7
keillenk-1,8
keillldd-1,6
keilnfod-1,6
keilnljn-1,4
keimaajf-1,10
keimcdnf-1,6
keimcfnh-1,6
keimgpcl-1,6
keimjkdk-1,6
keincoaa-1,6
keinihck-1,3
keinofmp-1,3
keiocfkb-1,2
keiocnpa-1,6
keiooohn-1,6
keipgebb-1,12
keipgnfh-1,5
keipinin-1,6
kejaadjk-1,6
kejabkna-1,6
kejagblm-1,6
kejahiaa-1,9
kejaieon-1,2
kejbbhfe-1,3
kejbebhb-1,8
kejbedfn-1,6
kejbkhdc-1,6
kejcaheb-1,6
kejcbgch-1,5
kejcefhl-1,11
kejcflin-1,11
kejclkhh-1,7
kejclkih-1,6
kejdnicd-1,6
kejdpiif-1,8
kejecmjk-1,7
kejehcdb-1,15
kejejjgb-1,9
kejemlfc-1,6
kejeoblk-1,12
kejfcddb-1,11
kejfhmlc-1,6
kejfknhb-1,6
kejgmhcd-1,6
kejhapcp-1,6
kejhhlpg-1,6
kejhlefb-1,6
kejhphin-1,6
kejihibo-1,6
kejilnhn-1,6
kejimbif-1,6
kejjceia-1,6
kejjdemk-1,14
kejjefcd-1,3
kejjnjno-1,4
kejkedlc-1,14
kejkelpj-1,9
kejkgogb-1,8
kejkhlcb-1,6
kejlapmh-1,4
kejmcadd-1,12
kejmdjbd-1,12
kejnkffn-1,6
kejodgmd-1,6
kejohdjm-1,11
kejolkkk-1,11
kejooclo-1,4
kejpdial-1,8
kekackpd-1,12
kekadlfg-1,6
kekafnep-1,6
kekamhib-1,6
kekanmga-1,6
kekapjcg-1,6
kekbonef-1,6
kekcdkae-1,9
kekcgldf-1,12
kekckfoe-1,6
kekdacln-1,6
kekdcgnm-1,12
kekdlfcp-1,3
kekebfko-1,7
kekebkfh-1,3
kekecpmd-1,8
kekemgmk-1,3
kekfblgn-1,7
kekfbmbn-1,1
kekfihoe-1,10
kekfopif-1,3
kekgjadn-1,3
kekgnbop-1,10
kekgnnof-1,10
kekhfgai-1,3
kekiapdd-1,12
kekicoke-1,12
kekigglk-1,12
kekjbfph-1,3
kekjdfip-1,3
kekjfeik-1,3
kekjnlej-1,3
kekjpcbg-1,4
kekjpoel-1,8
kekkdohg-1,10
kekkgofo-1,10
kekkobmo-1,3
keklabbf-1,3
keklhied-1,3
keklmhcn-1,3
keklmmgd-1,7
keklnopd-1,10
keklokml-1,6
kekmbfdb-1,6
keknhngm-1,6
keknlcgi-1,6
kekogcnk-1,6
kekohpll-1,6
kekpgicf-1,11
kekplkoj-1,6
kekplnai-1,11
kekpmong-1,5
kelaelje-1,5
kelaeono-1,11
kelaiamk-1,6
kelajkml-1,6
kelaljmn-1,6
kelbbkdc-1,6
kelbkdhh-1,15
kelblfnc-1,7
kelccddj-1,12
kelcfjbf-1,12
keldadim-1,7
keldbaea-1,7
keldcnhk-1,7
keldhhab-1,7
keldjbgi-1,8
keldjcna-1,8
keldnacb-1,6
keldpbbo-1,6
kelefkbh-1,4
keleiiha-1,15
keleimkb-1,3
kelenceh-1,6
kelfcbia-1,8
kelfdpoi-1,8
kelfgmmb-1,8
kelflbho-1,9
kelgbkhm-1,10
kelgdhna-1,8
kelgigol-1,8
kelgnomp-1,8
kelhbgia-1,12
kelhenka-1,8
kelhmekd-1,8
kelhpkea-1,10
kelibbfa-1,10
kelijajo-1,4
kelijdpp-1,10
kelikklf-1,7
kelimhkk-1,8
kelimood-1,9
kelinhib-1,12
keljfhkb-1,8
keljilmn-1,7
keljjnah-1,20
kelkacdj-1,9
kelkbolc-1,1
kelkgepm-1,2
kelkhnji-1,1
kelkiaed-1,19
kelkjjdi-1,1
kelkjkoe-1,2
kelkljgh-1,15
kelkolhl-1,15
kellanhb-1,2
kellbfng-1,1
kellcjfp-1,15
kelmhajf-1,15
kelmhdah-1,15
kelmohlf-1,1
kelnbdbl-1,2
kelndahd-1,2
kelneeob-1,1
kelnjmma-1,15
kelnkccf-1,2
kelojdne-1,2
kelojlpn-1,2
kelolgjp-1,9
kelonnbc-1,12
keloockg-1,4
kemaemmh-1,12
kembljnj-1,2
kembogoe-1,2
kemcbkbi-1,9
kemcikeb-1,9
kemcpman-1,9
kemcpmjb-1,2
kemddhnh-1,24
kemdilac-1,1
kemdjemp-1,9
kemeaeob-1,2
kemegkdf-1,12
kemekbnh-1,7
kemfdjlb-1,9
kemfflmj-1,8
kemfibdp-1,2
kemghpco-1,9
kemgjjii-1,9
kemgpkgi-1,8
kemheing-1,1
kemjgkbf-1,20
kemjidbo-1,2
kemjipal-1,9
kemjnomn-1,1
kemkfgok-1,1
kemkmdin-1,15
kemlcopo-1,15
kemlejhk-1,15
kemlelhe-1,1
kemlfpdo-1,9
kemlhfhb-1,9
kemlhfkk-1,12
kemlkpgp-1,2
kemmcdcc-1,15
kemmdodk-1,12
kemmeelc-1,2
kemmjaid-1,2
kemndabl-1,9
kemnfaff-1,14
kemnhifj-1,1
kemoblke-1,1
kemoedpf-1,9
kemommpp-1,2
kempjceg-1,15
kenafmin-1,15
kenagmmh-1,1
kenaicjc-1,1
kenajmhn-1,1
kenakngg-1,7
kenaocij-1,6
kenaoono-1,9
kenapbbn-1,5
kenbplnh-1,5
kencclep-1,5
kencmdjg-1,5
kencpakb-1,5
kendaeeo-1,5
kendpopg-1,5
keneljdj-1,5
kenfbhep-1,5
kenfgdjd-1,5
kenfocnf-1,5
kengcomi-1,11
kengepod-1,11
kengmamb-1,5
